iteration,epoch,train_accuracy,train_loss,val_accuracy,val_loss
1,1,50.0,2.7837973475811513,50.0,1.8070025324808412
1,2,50.0,1.8080896709379353,50.0,0.9341872408235812
1,3,50.0,0.9414223065169517,56.666666666666664,0.48775006464394705
1,4,52.85714285714286,0.5003881528659081,100.0,0.4366277314079232
1,5,100.0,0.4513292319874305,100.0,0.41397317048365484
1,6,100.0,0.42871031326010994,100.0,0.39320113085363567
1,7,100.0,0.4080992218986682,100.0,0.37413655098731596
1,8,100.0,0.38913563983514177,100.0,0.35658459017651434
1,9,100.0,0.3716520498002994,100.0,0.3403953617671608
1,10,100.0,0.35550194147388514,100.0,0.32543390450536086
1,11,100.0,0.3405549504012575,100.0,0.3115804428910907
1,12,100.0,0.32669510192662576,100.0,0.29872854145786193
1,13,100.0,0.3138192045871809,100.0,0.2867835676303005
1,14,100.0,0.301835390775848,100.0,0.2756613072585049
1,15,100.0,0.29066180448261114,100.0,0.26528673283174914
1,16,100.0,0.28022543074839545,100.0,0.25559291352456615
1,17,100.0,0.2704610576519388,100.0,0.24652005464703755
1,18,100.0,0.26131035974392397,100.0,0.23801465354263424
1,19,100.0,0.2527210911606363,100.0,0.2300287592278248
1,20,100.0,0.24464637674583695,100.0,0.2225193237767683
1,21,100.0,0.23704409007373758,100.0,0.21544763440651643
1,22,100.0,0.2298763080870674,100.0,0.20877881627234635
1,23,100.0,0.22310883300287118,100.0,0.20248139704997134
1,24,100.0,0.21671077310555253,100.0,0.19652692540762343
1,25,100.0,0.2106541749870165,100.0,0.19088963642634735
1,26,100.0,0.20491370067607143,100.0,0.18554615789677154
1,27,100.0,0.19946634390749435,100.0,0.18047525220057375
1,28,100.0,0.194291180509207,100.0,0.17565758917632077
1,29,100.0,0.18936914853395387,100.0,0.17107554597736843
1,30,100.0,0.18468285433343481,100.0,0.16671303046088545
1,31,100.0,0.18021640127376015,100.0,0.1625553251094176
1,32,100.0,0.17595523822798387,100.0,0.1585889488873952
1,33,100.0,0.17188602536118078,100.0,0.1548015347819545
1,34,100.0,0.16799651505271568,100.0,0.15118172107720493
1,35,100.0,0.16427544608523376,100.0,0.14771905466979265
1,36,100.0,0.1607124494761684,100.0,0.14440390495679686
1,37,100.0,0.1572979645403076,100.0,0.1412273870195022
1,38,100.0,0.15402316395571067,100.0,0.1381812929926586
1,39,100.0,0.1508798867639773,100.0,0.13525803065216957
1,40,100.0,0.14786057837300684,100.0,0.13245056837791788
1,41,100.0,0.1449582367489414,100.0,0.12975238575540968
1,42,100.0,0.14216636408655378,100.0,0.12715742917244952
