Iteration,Epoch,Train_Accuracy,Train_Loss,Val_Accuracy,Val_Loss
Iterasi 1,29.0,100.0,0.18936914853395387,100.0,0.17107554597736843
Iterasi 1,30.0,100.0,0.18468285433343481,100.0,0.16671303046088545
Iterasi 1,31.0,100.0,0.18021640127376015,100.0,0.1625553251094176
Iterasi 1,32.0,100.0,0.17595523822798387,100.0,0.1585889488873952
Iterasi 1,33.0,100.0,0.17188602536118078,100.0,0.1548015347819545
Iterasi 1,34.0,100.0,0.16799651505271568,100.0,0.15118172107720493
Iterasi 1,35.0,100.0,0.16427544608523376,100.0,0.14771905466979265
Iterasi 1,36.0,100.0,0.1607124494761684,100.0,0.14440390495679686
Iterasi 1,37.0,100.0,0.1572979645403076,100.0,0.1412273870195022
Iterasi 1,38.0,100.0,0.15402316395571067,100.0,0.1381812929926586
Iterasi 1,39.0,100.0,0.1508798867639773,100.0,0.13525803065216957
Iterasi 1,40.0,100.0,0.14786057837300684,100.0,0.13245056837791788
Iterasi 1,41.0,100.0,0.1449582367489414,100.0,0.12975238575540968
Iterasi 1,42.0,100.0,0.14216636408655378,100.0,0.12715742917244952
Iterasi 1,43.0,100.0,0.13947892333615375,100.0,0.12466007184718307
Iterasi 1,44.0,100.0,0.13689029904205938,100.0,0.12225507779330519
Iterasi 1,45.0,100.0,0.13439526201447266,100.0,0.11993756928851193
Iterasi 1,46.0,100.0,0.13198893741461015,100.0,0.11770299746466172
Iterasi 1,47.0,100.0,0.1296667758833981,100.0,0.11554711568368811
Iterasi 1,48.0,100.0,0.12742452738797427,100.0,0.11346595540301779
Iterasi 1,49.0,100.0,0.12525821749854718,100.0,0.11145580426888671
Iterasi 1,50.0,100.0,0.12316412584160649,100.0,0.10951318620621352
Iterasi 1,51.0,100.0,0.1211387665047143,100.0,0.10763484330015793
Iterasi 1,52.0,100.0,0.11917887019369977,100.0,0.1058177192876832
Iterasi 1,53.0,100.0,0.11728136796551397,100.0,0.10405894449778139
Iterasi 1,54.0,100.0,0.11544337637969164,100.0,0.10235582209688845
Iterasi 1,55.0,100.0,0.11366218392867578,100.0,0.10070581551172843
Iterasi 1,56.0,100.0,0.11193523862249226,100.0,0.09910653691567273
Iterasi 1,57.0,100.0,0.1102601366166885,100.0,0.09755573667690308
Iterasi 1,58.0,100.0,0.10863461178429684,100.0,0.09605129367745321
Iterasi 1,59.0,100.0,0.10705652614305426,100.0,0.09459120642173634
Iterasi 1,60.0,100.0,0.10552386105837258,100.0,0.0931735848616086
Iterasi 1,61.0,100.0,0.10403470915076345,100.0,0.09179664287250686
Iterasi 1,62.0,100.0,0.10258726684370237,100.0,0.0904586913218419
Iterasi 1,63.0,100.0,0.10117982749438553,100.0,0.08915813167673886
Iterasi 1,64.0,100.0,0.09981077505558618,100.0,0.08789345010347344
Iterasi 1,65.0,100.0,0.09847857822193853,100.0,0.08666321201563844
Iterasi 1,66.0,100.0,0.09718178501854868,100.0,0.08546605703225665
Iterasi 1,67.0,100.0,0.09591901779390534,100.0,0.08430069431078956
Iterasi 1,68.0,100.0,0.09468896858271082,100.0,0.08316589822333295
Iterasi 1,69.0,100.0,0.09349039480751185,100.0,0.08206050434728057
Iterasi 1,70.0,100.0,0.09232211529093265,100.0,0.08098340574441718
Iterasi 1,71.0,100.0,0.09118300655293075,100.0,0.0799335495048109
Iterasi 1,72.0,100.0,0.090071999369851,100.0,0.07890993353403307
Iterasi 1,73.0,100.0,0.0889880755741653,100.0,0.07791160356418171
Iterasi 1,74.0,100.0,0.08793026507569074,100.0,0.07693765037093155
Iterasi 1,75.0,100.0,0.08689764308679074,100.0,0.07598720718041535
Iterasi 1,76.0,100.0,0.08588932753561113,100.0,0.07505944725116186
Iterasi 1,77.0,100.0,0.0849044766527973,100.0,0.07415358161760331
Iterasi 1,78.0,100.0,0.08394228671840001,100.0,0.07326885698282752
Iterasi 1,79.0,100.0,0.0830019899568175,100.0,0.07240455374930203
Iterasi 1,80.0,100.0,0.0820828525686541,100.0,0.07155998417725067
Iterasi 1,81.0,100.0,0.08118417288931133,100.0,0.07073449066122735
Iterasi 1,82.0,100.0,0.0803052796649768,100.0,0.06992744411621679
Iterasi 1,83.0,100.0,0.07944553043744658,100.0,0.06913824246530359
Iterasi 1,84.0,100.0,0.078604310029917,100.0,0.06836630922160032
Iterasi 1,85.0,100.0,0.07778102912652049,100.0,0.06761109215771416
Iterasi 1,86.0,100.0,0.07697512293895829,100.0,0.06687206205656897
Iterasi 1,87.0,100.0,0.07618604995411368,100.0,0.06614871153789015
Iterasi 1,88.0,100.0,0.07541329075701005,100.0,0.06544055395510613
Iterasi 1,89.0,100.0,0.07465634692391954,100.0,0.06474712235782774
Iterasi 1,90.0,100.0,0.07391473998082922,100.0,0.06406796851544197
Iterasi 1,91.0,100.0,0.07318801042284077,100.0,0.0634026619976949
Iterasi 1,92.0,100.0,0.07247571679041506,100.0,0.0627507893084542
Iterasi 1,93.0,100.0,0.07177743479868125,100.0,0.062111953069125016
Iterasi 1,94.0,100.0,0.07109275651631446,100.0,0.06148577124845745
Iterasi 1,95.0,100.0,0.0704212895907423,100.0,0.060871876435724205
Iterasi 1,96.0,100.0,0.06976265651668075,100.0,0.06026991515446723
Iterasi 1,97.0,100.0,0.0691164939452173,100.0,0.059679547214216845
Iterasi 1,98.0,100.0,0.06848245203086067,100.0,0.05910044509777311
Iterasi 1,99.0,100.0,0.06786019381416104,100.0,0.0585322933818106
Iterasi 1,100.0,100.0,0.06724939463767463,100.0,0.05797478818872759
Iterasi 2,1.0,50.0,2.5328664696202976,50.0,1.5613302210406133
Iterasi 2,2.0,50.0,1.5725685310433084,50.0,0.7792393926736048
Iterasi 2,3.0,50.0,0.7973862109971391,93.33333333333333,0.5179775448229218
Iterasi 2,4.0,85.71428571428571,0.5423516320459123,100.0,0.4867443795203686
Iterasi 2,5.0,97.14285714285714,0.5114840999693455,100.0,0.4595056930840545
Iterasi 2,6.0,100.0,0.483980706786735,100.0,0.4345682202299841
Iterasi 2,7.0,100.0,0.45883697508402355,100.0,0.4117732822734043
Iterasi 2,8.0,100.0,0.4357936297829306,100.0,0.39088447834010137
Iterasi 2,9.0,100.0,0.41463768302805915,100.0,0.37170803330506863
Iterasi 2,10.0,100.0,0.3951790291170156,100.0,0.3540692377567675
Iterasi 2,11.0,100.0,0.377247861863282,100.0,0.33781299051857444
Iterasi 2,12.0,100.0,0.360692797720315,100.0,0.3228015020985949
Iterasi 2,13.0,100.0,0.34537903054324554,100.0,0.30891242653612283
Iterasi 2,14.0,100.0,0.331186578459198,100.0,0.2960371141971111
Iterasi 2,15.0,100.0,0.31800865445309806,100.0,0.2840790272283563
Iterasi 2,16.0,100.0,0.3057501770113508,100.0,0.2729523167469635
Iterasi 2,17.0,100.0,0.2943264251972217,100.0,0.2625805557187229
Iterasi 2,18.0,100.0,0.28366183497400627,100.0,0.2528956172230234
Iterasi 2,19.0,100.0,0.2736889290299027,100.0,0.24383668572190492
Iterasi 2,20.0,100.0,0.26434736988095076,100.0,0.23534938823218476
Iterasi 2,21.0,100.0,0.25558312495042596,100.0,0.227385032443145
Iterasi 2,22.0,100.0,0.24734773215190856,100.0,0.21989993948005807
Iterasi 2,23.0,100.0,0.23959765489249568,100.0,0.2128548599506039
Iterasi 2,24.0,100.0,0.23229371612431607,100.0,0.20621446297216506
Iterasi 2,25.0,100.0,0.2254006019471629,100.0,0.19994688896449006
Iterasi 2,26.0,100.0,0.21888642619876297,100.0,0.19402335804428494
Iterasi 2,27.0,100.0,0.21272234839673754,100.0,0.18841782684189845
Iterasi 2,28.0,100.0,0.20688223827886806,100.0,0.18310668745845984
Iterasi 2,29.0,100.0,0.20134238100472054,100.0,0.17806850308859576
Iterasi 2,30.0,100.0,0.1960812178224487,100.0,0.17328377554994998
Iterasi 2,31.0,100.0,0.19107911766745259,100.0,0.1687347405908431
Iterasi 2,32.0,100.0,0.18631817574676293,100.0,0.1644051873983252
Iterasi 2,33.0,100.0,0.18178203567933135,100.0,0.1602802992082856
Iterasi 2,34.0,100.0,0.17745573221390082,100.0,0.15634651233503824
Iterasi 2,35.0,100.0,0.17332555193935484,100.0,0.15259139129747487
Iterasi 2,36.0,100.0,0.16937890974390457,100.0,0.14900351802951003
Iterasi 2,37.0,100.0,0.16560423907537955,100.0,0.1455723934305375
Iterasi 2,38.0,100.0,0.16199089431094515,100.0,0.1422883497426884
Iterasi 2,39.0,100.0,0.15852906376597056,100.0,0.13914247244088798
Iterasi 2,40.0,100.0,0.15520969206310814,100.0,0.13612653049345033
Iterasi 2,41.0,100.0,0.15202441074800085,100.0,0.1332329139990888
Iterasi 2,42.0,100.0,0.14896547618095907,100.0,0.13045457833406154
Iterasi 2,43.0,100.0,0.14602571385754107,100.0,0.12778499405358615
Iterasi 2,44.0,100.0,0.143198468417918,100.0,0.12521810188710844
Iterasi 2,45.0,100.0,0.14047755869751163,100.0,0.12274827224960441
Iterasi 2,46.0,100.0,0.137857237251664,100.0,0.1203702687626466
Iterasi 2,47.0,100.0,0.13533215385674321,100.0,0.11807921534102284
Iterasi 2,48.0,100.0,0.13289732255057882,100.0,0.11587056645458542
Iterasi 2,49.0,100.0,0.13054809182772492,100.0,0.11374008022186247
Iterasi 2,50.0,100.0,0.12828011765084477,100.0,0.11168379403276221
Iterasi 2,51.0,100.0,0.12608933897943586,100.0,0.10969800243325979
Iterasi 2,52.0,100.0,0.12397195555195975,100.0,0.10777923703601051
Iterasi 2,53.0,100.0,0.12192440768789764,100.0,0.10592424824797078
Iterasi 2,54.0,100.0,0.11994335790290889,100.0,0.10412998862986952
Iterasi 2,55.0,100.0,0.1180256741536226,100.0,0.10239359772320163
Iterasi 2,56.0,100.0,0.11616841454909438,100.0,0.10071238819869761
Iterasi 2,57.0,100.0,0.11436881338396628,100.0,0.09908383319629625
Iterasi 2,58.0,100.0,0.11262426836421661,100.0,0.09750555474079389
Iterasi 2,59.0,100.0,0.11093232891034771,100.0,0.09597531312981421
Iterasi 2,60.0,100.0,0.1092906854351762,100.0,0.09449099720174968
Iterasi 2,61.0,100.0,0.10769715950427253,100.0,0.09305061540105145
Iterasi 2,62.0,100.0,0.10614969479672227,100.0,0.09165228756685642
Iterasi 2,63.0,100.0,0.10464634879240403,100.0,0.0902942373785677
Iterasi 2,64.0,100.0,0.10318528511954275,100.0,0.08897478539877317
Iterasi 2,65.0,100.0,0.10176476650300918,100.0,0.08769234265990374
Iterasi 2,66.0,100.0,0.10038314825980478,100.0,0.08644540474637968
Iterasi 2,67.0,100.0,0.09903887229348807,100.0,0.08523254632876151
Iterasi 2,68.0,100.0,0.09773046154403131,100.0,0.08405241611066844
Iterasi 2,69.0,100.0,0.09645651485382596,100.0,0.08290373215302502
Iterasi 2,70.0,100.0,0.0952157022143308,100.0,0.08178527754358415
Iterasi 2,71.0,100.0,0.09400676036123372,100.0,0.08069589638271403
Iterasi 2,72.0,100.0,0.09282848868902562,100.0,0.07963449005915363
Iterasi 2,73.0,100.0,0.09167974545859504,100.0,0.07860001379188142
Iterasi 2,74.0,100.0,0.09055944427388797,100.0,0.0775914734164351
Iterasi 2,75.0,100.0,0.08946655080586492,100.0,0.0766079223959862
Iterasi 2,76.0,100.0,0.08840007974395483,100.0,0.07564845903924951
Iterasi 2,77.0,100.0,0.08735909195697814,100.0,0.07471222390890228
Iterasi 2,78.0,100.0,0.08634269184710826,100.0,0.0737983974056296
Iterasi 2,79.0,100.0,0.08535002488188378,100.0,0.07290619751421276
Iterasi 2,80.0,100.0,0.08438027529058399,100.0,0.07203487769925228
Iterasi 2,81.0,100.0,0.08343266391246056,100.0,0.07118372493918114
Iterasi 2,82.0,100.0,0.08250644618538173,100.0,0.07035205788818688
Iterasi 2,83.0,100.0,0.08160091026441345,100.0,0.0695392251565324
Iterasi 2,84.0,100.0,0.08071537526073565,100.0,0.06874460370055953
Iterasi 2,85.0,100.0,0.07984918959208866,100.0,0.06796759731437652
Iterasi 2,86.0,100.0,0.0790017294366668,100.0,0.06720763521588528
Iterasi 2,87.0,100.0,0.07817239728303178,100.0,0.06646417072039872
Iterasi 2,88.0,100.0,0.07736062056921926,100.0,0.06573667999563965
Iterasi 2,89.0,100.0,0.07656585040475407,100.0,0.065024660892407
Iterasi 2,90.0,100.0,0.07578756036978813,100.0,0.06432763184564456
Iterasi 2,91.0,100.0,0.07502524538602792,100.0,0.063645130841059
Iterasi 2,92.0,100.0,0.07427842065453215,100.0,0.06297671444280874
Iterasi 2,93.0,100.0,0.07354662065583967,100.0,0.06232195687813011
Iterasi 2,94.0,100.0,0.07282939820823328,100.0,0.06168044917507978
Iterasi 2,95.0,100.0,0.07212632358026234,100.0,0.06105179834986144
Iterasi 2,96.0,100.0,0.07143698365393826,100.0,0.06043562664046839
Iterasi 2,97.0,100.0,0.07076098113528238,100.0,0.05983157078361582
Iterasi 2,98.0,100.0,0.07009793380915157,100.0,0.05923928133215804
Iterasi 2,99.0,100.0,0.06944747383549038,100.0,0.05865842201039174
Iterasi 2,100.0,100.0,0.06880924708436553,100.0,0.05808866910483199
Iterasi 3,1.0,50.0,2.5225396186736213,50.0,1.5482584275338844
Iterasi 3,2.0,50.0,1.5576339935995887,50.0,0.735599589301339
Iterasi 3,3.0,50.0,0.7489102883855809,96.66666666666667,0.39548107427216855
Iterasi 3,4.0,100.0,0.4110214645727929,100.0,0.36134956748041486
Iterasi 3,5.0,100.0,0.378004974800561,100.0,0.34476828014010175
Iterasi 3,6.0,100.0,0.36138276508351636,100.0,0.32943576176341555
Iterasi 3,7.0,100.0,0.34601484969899843,100.0,0.3152490678546488
Iterasi 3,8.0,100.0,0.3317735061536095,100.0,0.30209655919802386
Iterasi 3,9.0,100.0,0.3185512552127821,100.0,0.28987996654824977
Iterasi 3,10.0,100.0,0.30625244515003275,100.0,0.278511857063231
Iterasi 3,11.0,100.0,0.2947918708020737,100.0,0.2679143695407117
Iterasi 3,12.0,100.0,0.28409355561470884,100.0,0.258018078912944
Iterasi 3,13.0,100.0,0.2740896695558401,100.0,0.24876099450787004
Iterasi 3,14.0,100.0,0.26471957237550886,100.0,0.24008767916721968
Iterasi 3,15.0,100.0,0.2559289705636377,100.0,0.23194847631464394
Iterasi 3,16.0,100.0,0.24766917623313778,100.0,0.22429883266948478
Iterasi 3,17.0,100.0,0.2398964565919853,100.0,0.2170987052049764
Iterasi 3,18.0,100.0,0.23257146342184185,100.0,0.21031204199114592
Iterasi 3,19.0,100.0,0.22565873289226998,100.0,0.20390632763920155
Iterasi 3,20.0,100.0,0.21912624700461514,100.0,0.19785218511254515
Iterasi 3,21.0,100.0,0.21294504891331223,100.0,0.19212302665344125
Iterasi 3,22.0,100.0,0.20708890527653342,100.0,0.1866947474753302
Iterasi 3,23.0,100.0,0.20153400962222318,100.0,0.18154545668173802
Iterasi 3,24.0,100.0,0.19625872147073395,100.0,0.17665524059374615
Iterasi 3,25.0,100.0,0.1912433366298198,100.0,0.17200595430328766
Iterasi 3,26.0,100.0,0.1864698846743953,100.0,0.16758103782560532
Iterasi 3,27.0,100.0,0.18192195014742568,100.0,0.1633653537085664
Iterasi 3,28.0,100.0,0.1775845144759904,100.0,0.15934504337692068
Iterasi 3,29.0,100.0,0.17344381599478345,100.0,0.15550739985353093
Iterasi 3,30.0,100.0,0.16948722581482603,100.0,0.15184075481412748
Iterasi 3,31.0,100.0,0.16570313757434751,100.0,0.1483343782036402
Iterasi 3,32.0,100.0,0.16208086936752317,100.0,0.14497838887638595
Iterasi 3,33.0,100.0,0.15861057637031578,100.0,0.1417636749243916
Iterasi 3,34.0,100.0,0.15528317287578547,100.0,0.13868182253238048
Iterasi 3,35.0,100.0,0.1520902626180275,100.0,0.13572505234829385
Iterasi 3,36.0,100.0,0.14902407640801546,100.0,0.1328861624880181
Iterasi 3,37.0,100.0,0.1460774162291951,100.0,0.13015847740513115
Iterasi 3,38.0,100.0,0.14324360504842293,100.0,0.12753580195345623
Iterasi 3,39.0,100.0,0.14051644169112443,100.0,0.12501238005415066
Iterasi 3,40.0,100.0,0.1378901602103647,100.0,0.12258285745179301
Iterasi 3,41.0,100.0,0.13535939324963164,100.0,0.12024224810703601
Iterasi 3,42.0,100.0,0.13291913896000754,100.0,0.1179859038282007
Iterasi 3,43.0,100.0,0.13056473108532815,100.0,0.11580948679185621
Iterasi 3,44.0,100.0,0.12829181187499603,100.0,0.1137089446439422
Iterasi 3,45.0,100.0,0.12609630752426756,100.0,0.11168048790918707
Iterasi 3,46.0,100.0,0.12397440587687186,100.0,0.10972056946818214
Iterasi 3,47.0,100.0,0.12192253615543715,100.0,0.10782586588910857
Iterasi 3,48.0,100.0,0.11993735051199617,100.0,0.10599326042530927
Iterasi 3,49.0,100.0,0.11801570721431615,100.0,0.10421982751111551
Iterasi 3,50.0,100.0,0.11615465530439495,100.0,0.10250281860696214
Iterasi 3,51.0,100.0,0.11435142058356522,100.0,0.10083964926120194
Iterasi 3,52.0,100.0,0.11260339279456565,100.0,0.09922788727044844
Iterasi 3,53.0,100.0,0.11090811388496645,100.0,0.09766524183298414
Iterasi 3,54.0,100.0,0.10926326724870777,100.0,0.09614955360099281
Iterasi 3,55.0,100.0,0.10766666785343988,100.0,0.0946787855472915
Iterasi 3,56.0,100.0,0.10611625317101926,100.0,0.09325101457101662
Iterasi 3,57.0,100.0,0.10461007483707735,100.0,0.09186442377449854
Iterasi 3,58.0,100.0,0.10314629097317014,100.0,0.0905172953504637
Iterasi 3,59.0,100.0,0.10172315911175858,100.0,0.08920800402483725
Iterasi 3,60.0,100.0,0.10033902967026197,100.0,0.08793501100587815
Iterasi 3,61.0,100.0,0.09899233992576391,100.0,0.08669685839524024
Iterasi 3,62.0,100.0,0.09768160844670275,100.0,0.08549216402088762
Iterasi 3,63.0,100.0,0.0964054299421242,100.0,0.08431961665566738
Iterasi 3,64.0,100.0,0.09516247049286247,100.0,0.08317797158880141
Iterasi 3,65.0,100.0,0.09395146313240894,100.0,0.08206604652065867
Iterasi 3,66.0,100.0,0.09277120374826342,100.0,0.0809827177539462
Iterasi 3,67.0,100.0,0.09162054727728437,100.0,0.07992691665694626
Iterasi 3,68.0,100.0,0.09049840417100084,100.0,0.07889762637666546
Iterasi 3,69.0,100.0,0.08940373710904116,100.0,0.07789387878177148
Iterasi 3,70.0,100.0,0.08833555794081151,100.0,0.07691475161700498
Iterasi 3,71.0,100.0,0.08729292483733364,100.0,0.07595936585238335
Iterasi 3,72.0,100.0,0.08627493963675699,100.0,0.07502688321198633
Iterasi 3,73.0,100.0,0.08528074536850422,100.0,0.07411650386843907
Iterasi 3,74.0,100.0,0.08430952394231922,100.0,0.07322746429041224
Iterasi 3,75.0,100.0,0.0833604939896659,100.0,0.07235903523154197
Iterasi 3,76.0,100.0,0.08243290884599795,100.0,0.07151051985015763
Iterasi 3,77.0,100.0,0.08152605466338689,100.0,0.07068125195009693
Iterasi 3,78.0,100.0,0.08063924864387671,100.0,0.06987059433369655
Iterasi 3,79.0,100.0,0.07977183738472901,100.0,0.06907793725878165
Iterasi 3,80.0,100.0,0.07892319532745007,100.0,0.06830269699214528
Iterasi 3,81.0,100.0,0.07809272330314765,100.0,0.06754431445261644
Iterasi 3,82.0,100.0,0.07727984716736791,100.0,0.06680225393736931
Iterasi 3,83.0,100.0,0.0764840165181082,100.0,0.06607600192562989
Iterasi 3,84.0,100.0,0.07570470349119963,100.0,0.06536506595439748
Iterasi 3,85.0,100.0,0.0749414016277098,100.0,0.0646689735612171
Iterasi 3,86.0,100.0,0.07419362480842974,100.0,0.06398727128942439
Iterasi 3,87.0,100.0,0.0734609062508901,100.0,0.06331952375163419
Iterasi 3,88.0,100.0,0.0727427975646994,100.0,0.06266531274756655
Iterasi 3,89.0,100.0,0.07203886786131374,100.0,0.06202423643259702
Iterasi 3,90.0,100.0,0.07134870291464045,100.0,0.061395908533688835
Iterasi 3,91.0,100.0,0.07067190436914567,100.0,0.06077995760961185
Iterasi 3,92.0,100.0,0.07000808899237922,100.0,0.060176026352579313
Iterasi 3,93.0,100.0,0.069356887969058,100.0,0.05958377092864448
Iterasi 3,94.0,100.0,0.0687179462340547,100.0,0.0590028603543886
Iterasi 3,95.0,100.0,0.06809092184182952,100.0,0.05843297590760983
Iterasi 3,96.0,100.0,0.06747548537001785,100.0,0.057873810569885616
Iterasi 3,97.0,100.0,0.06687131935504934,100.0,0.057325068499028714
Iterasi 3,98.0,100.0,0.06627811775782019,100.0,0.056786464529598374
Iterasi 3,99.0,100.0,0.06569558545758176,100.0,0.05625772369975258
Iterasi 3,100.0,100.0,0.06512343777233075,100.0,0.05573858080284699
Iterasi 4,1.0,50.0,2.106398138771754,50.0,1.1679181485195642
Iterasi 4,2.0,50.0,1.1776136544682299,50.0,0.5142162225167438
Iterasi 4,3.0,50.0,0.5269387839483853,100.0,0.35078729031663314
Iterasi 4,4.0,100.0,0.3664332030541564,100.0,0.332541477093218
Iterasi 4,5.0,100.0,0.3487546028683581,100.0,0.3181283441345464
Iterasi 4,6.0,100.0,0.33426231397519784,100.0,0.3047677674761869
Iterasi 4,7.0,100.0,0.3208143717727448,100.0,0.29236404646627906
Iterasi 4,8.0,100.0,0.308312223200777,100.0,0.2808273585625646
Iterasi 4,9.0,100.0,0.29666820567186586,100.0,0.2700777395468137
Iterasi 4,10.0,100.0,0.28580416550155663,100.0,0.26004391471464255
Iterasi 4,11.0,100.0,0.2756503464759274,100.0,0.2506622673375977
Iterasi 4,12.0,100.0,0.2661444054976956,100.0,0.24187593077511862
Iterasi 4,13.0,100.0,0.2572305440903146,100.0,0.23363399134887666
Iterasi 4,14.0,100.0,0.2488587441657687,100.0,0.22589078957484346
Iterasi 4,15.0,100.0,0.24098409673266968,100.0,0.21860530817368676
Iterasi 4,16.0,100.0,0.2335662128730882,100.0,0.21174063628222847
Iterasi 4,17.0,100.0,0.22656870716928443,100.0,0.20526350035134933
Iterasi 4,18.0,100.0,0.21995874469699694,100.0,0.19914385326617545
Iterasi 4,19.0,100.0,0.21370664364525713,100.0,0.193354514219851
Iterasi 4,20.0,100.0,0.20778552652857668,100.0,0.1878708527898508
Iterasi 4,21.0,100.0,0.20217101380047114,100.0,0.1826705114957197
Iterasi 4,22.0,100.0,0.19684095444542704,100.0,0.17773316185758498
Iterasi 4,23.0,100.0,0.19177518881579317,100.0,0.17304028962892462
Iterasi 4,24.0,100.0,0.18695533959200394,100.0,0.16857500545074222
Iterasi 4,25.0,100.0,0.1823646272833992,100.0,0.16432187767472162
Iterasi 4,26.0,100.0,0.1779877071585792,100.0,0.16026678453773616
Iterasi 4,27.0,100.0,0.17381052490532156,100.0,0.15639678324680817
Iterasi 4,28.0,100.0,0.16982018867720838,100.0,0.1526999938593613
Iterasi 4,29.0,100.0,0.16600485549365818,100.0,0.1491654961249102
Iterasi 4,30.0,100.0,0.1623536302279492,100.0,0.14578323769706109
Iterasi 4,31.0,100.0,0.15885647564942917,100.0,0.14254395233406827
Iterasi 4,32.0,100.0,0.1555041321862525,100.0,0.13943908688678724
Iterasi 4,33.0,100.0,0.1522880462479085,100.0,0.13646073602868472
Iterasi 4,34.0,100.0,0.14920030609623058,100.0,0.1336015838170674
Iterasi 4,35.0,100.0,0.14623358438275397,100.0,0.13085485129088428
Iterasi 4,36.0,100.0,0.14338108658202295,100.0,0.12821424941090084
Iterasi 4,37.0,100.0,0.14063650464716604,100.0,0.12567393673497188
Iterasi 4,38.0,100.0,0.13799397529785945,100.0,0.12322848129643532
Iterasi 4,39.0,100.0,0.13544804242347,100.0,0.12087282621895848
Iterasi 4,40.0,100.0,0.13299362314726457,100.0,0.11860225865786966
Iterasi 4,41.0,100.0,0.13062597715241642,100.0,0.11641238170730688
Iterasi 4,42.0,100.0,0.12834067891826065,100.0,0.1142990889554309
Iterasi 4,43.0,100.0,0.12613359255683884,100.0,0.11225854140735453
Iterasi 4,44.0,100.0,0.12400084897605133,100.0,0.11028714652809296
Iterasi 4,45.0,100.0,0.12193882512742911,100.0,0.10838153918637415
Iterasi 4,46.0,100.0,0.11994412512426264,100.0,0.10653856430512662
Iterasi 4,47.0,100.0,0.11801356304010799,100.0,0.10475526104634886
Iterasi 4,48.0,100.0,0.1161441472189917,100.0,0.10302884837727805
Iterasi 4,49.0,100.0,0.11433306594734119,100.0,0.10135671188165632
Iterasi 4,50.0,100.0,0.11257767435412196,100.0,0.09973639169475249
Iterasi 4,51.0,100.0,0.11087548242015068,100.0,0.09816557145388806
Iterasi 4,52.0,100.0,0.10922414399033115,100.0,0.0966420681677727
Iterasi 4,53.0,100.0,0.10762144669384095,100.0,0.0951638229181596
Iterasi 4,54.0,100.0,0.10606530268727436,100.0,0.09372889231636666
Iterasi 4,55.0,100.0,0.1045537401445768,100.0,0.09233544064521014
Iterasi 4,56.0,100.0,0.10308489542543635,100.0,0.09098173262399552
Iterasi 4,57.0,100.0,0.10165700586074726,100.0,0.08966612674051706
Iterasi 4,58.0,100.0,0.10026840309993659,100.0,0.08838706909962313
Iterasi 4,59.0,100.0,0.09891750697044115,100.0,0.08714308774289874
Iterasi 4,60.0,100.0,0.09760281980451799,100.0,0.08593278739846819
Iterasi 4,61.0,100.0,0.09632292119294186,100.0,0.08475484462389389
Iterasi 4,62.0,100.0,0.09507646312904233,100.0,0.08360800330869843
Iterasi 4,63.0,100.0,0.09386216551002208,100.0,0.08249107050621651
Iterasi 4,64.0,100.0,0.0926788119656222,100.0,0.08140291256732636
Iterasi 4,65.0,100.0,0.09152524598699792,100.0,0.08034245155116589
Iterasi 4,66.0,100.0,0.09040036733118004,100.0,0.07930866189022887
